//mob_db.txt＠Auriga 2015/12/28 03:42:52 (JST) http://www25.atpages.jp/honeyberry/
//ID,Name,JName,LV,HP,SP,EXP,JEXP,Range1,ATK,MATK,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per
3229,V_CHEN,V_CHEN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3230,V_GERTIE,V_GERTIE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3231,V_ALPHOCCIO,V_ALPHOCCIO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3232,V_TRENTINI,V_TRENTINI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3233,V_G_RANDEL,V_G_RANDEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3234,V_G_FLAMEL,V_G_FLAMEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3235,V_G_CELIA,V_G_CELIA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3236,V_G_CHEN,V_G_CHEN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3237,V_G_GERTIE,V_G_GERTIE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3238,V_G_ALPHOCCIO,V_G_ALPHOCCIO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3239,V_G_TRENTINI,V_G_TRENTINI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3240,V_B_RANDEL,V_B_RANDEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3241,V_B_FLAMEL,V_B_FLAMEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3242,V_B_CELIA,V_B_CELIA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3243,V_B_CHEN,V_B_CHEN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3244,V_B_GERTIE,V_B_GERTIE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3245,V_B_ALPHOCCIO,V_B_ALPHOCCIO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3246,V_B_TRENTINI,V_B_TRENTINI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3247,CENERE_G,スモッグ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3248,REPAIR_ROBOT_T,修理型ウェルスギアⅡ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3249,EXPLORATION_ROVER_T,探査型ウェルスギアⅡ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3250,SCR_MT_ROBOTS,クラップ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3251,GC109,GC109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3252,DR815,DR815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3253,SYS_MSG,SYS_MSG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3254,T_W_O,T_W_O,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3255,GHOUL_H,沈痛の亡者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3256,ZOMBIE_H,悲痛の亡者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3257,MALE_PORING,MALE_PORING,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3258,FEMALE_PORING,FEMALE_PORING,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3259,FANTASTIC_B_UNICORN,FANTASTIC_B_UNICORN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3260,LITTLE_BLUE_UNICORN,LITTLE_BLUE_UNICORN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3261,BLUE_UNICORN,BLUE_UNICORN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3262,MH_PORING,MH_PORING,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3263,MH_POPORING,MH_POPORING,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3264,MH_DROPS,MH_DROPS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3265,MH_GOLDPORING,MH_GOLDPORING,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3266,MH_MARIN,MH_MARIN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3267,MH_COELACANTH_N_A1,MH_COELACANTH_N_A1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3268,MH_COELACANTH_N_A2,MH_COELACANTH_N_A2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3269,MH_COELACANTH_N_A3,MH_COELACANTH_N_A3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3270,MH_COELACANTH_N_A4,MH_COELACANTH_N_A4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3271,MH_E_MEGALODON1,MH_E_MEGALODON1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3272,MH_SASQUATCH,MH_SASQUATCH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3273,MH_BAKONAWA_1,MH_BAKONAWA_1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3274,MH_BACSOJIN,MH_BACSOJIN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3275,MH_HUNTER_FLY1,MH_HUNTER_FLY1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3276,MH_DIMIK,MH_DIMIK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3277,MH_DIMIK_2,MH_DIMIK_2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3278,MH_DIMIK_4,MH_DIMIK_4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3279,MH_DIMIK_1,MH_DIMIK_1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3280,MH_DIMIK_3,MH_DIMIK_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3281,MH_COELACANTH_H_A1,MH_COELACANTH_H_A1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3282,MH_COELACANTH_H_A2,MH_COELACANTH_H_A2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3283,MH_COELACANTH_H_A3,MH_COELACANTH_H_A3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3284,MH_COELACANTH_H_A4,MH_COELACANTH_H_A4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3285,MH_E_MEGALODON2,MH_E_MEGALODON2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3286,MH_GLOOMUNDERNIGHT,MH_GLOOMUNDERNIGHT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3287,MH_ATROCE,MH_ATROCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3288,MH_LADY_TANEE,MH_LADY_TANEE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3289,MH_HUNTER_FLY2,MH_HUNTER_FLY2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3290,E_THIEF_CHOCO,E_THIEF_CHOCO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3291,E_TREASURE_BOX,E_TREASURE_BOX,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3292,GOLD_ANOPHELES,GOLD_ANOPHELES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3293,DAEBAK_GOURD,DAEBAK_GOURD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3294,HEYDRICH,HEYDRICH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3295,G_MOBSTER,G_MOBSTER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3296,HIDDEN_TEST,HIDDEN_TEST,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3297,PAD_LEVIATHAN,PAD_LEVIATHAN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3298,PAD_FAFNIR,PAD_FAFNIR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3299,PAD_IFRIT,PAD_IFRIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3300,PAD_HORAI,PAD_HORAI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3301,PAD_SHANGRILA,PAD_SHANGRILA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3302,PAD_NIRAIKANAI,PAD_NIRAIKANAI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3303,PAD_HELHEIM,PAD_HELHEIM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3304,PAD_MUSPELHEIM,PAD_MUSPELHEIM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3305,PAD_ZAEROG,PAD_ZAEROG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3306,PAD_TAMADORA,PAD_TAMADORA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3307,PAD_TAMADORABABY,PAD_TAMADORABABY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3308,ROC_EMPELIUM,ROC_EMPELIUM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3309,ROC_OBJ_A,ROC_OBJ_A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3310,ROC_OBJ_B,ROC_OBJ_B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3311,ROC_OBJ_N,ROC_OBJ_N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3312,ROC_TOWER_A,ROC_TOWER_A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3313,ROC_TOWER_B,ROC_TOWER_B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3314,SMOKIE_THIEF,SMOKIE_THIEF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3315,PAD_KINGGOLD,PAD_KINGGOLD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3316,PAD_KINGMETAL,PAD_KINGMETAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3317,PAD_RUBYLIT,PAD_RUBYLIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3318,PAD_SAPPHILIT,PAD_SAPPHILIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3319,PAD_EMELIT,PAD_EMELIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3320,PAD_TOPALIT,PAD_TOPALIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3321,PAD_AMELIT,PAD_AMELIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3322,PAD_METAL_DRAGON,PAD_METAL_DRAGON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3323,PAD_M_FLAME_KNIGHT,PAD_M_FLAME_KNIGHT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3324,PAD_M_ICE_KNIGHT,PAD_M_ICE_KNIGHT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3325,PAD_M_STONE_KNIGHT,PAD_M_STONE_KNIGHT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3326,PAD_M_LIGHT_KNIGHT,PAD_M_LIGHT_KNIGHT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3327,PAD_M_DARK_KNIGHT,PAD_M_DARK_KNIGHT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3328,PAD_C_D_DRAGON,PAD_C_D_DRAGON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
3329,PAD_ECHIDNA,PAD_ECHIDNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
